date,state,p,confirmed,city_ibge_code,confirmed_per_100k_inhabitants
2020-04-21,SP,c,3,3526803,
2020-04-21,SP,c,10,3526902,
2020-04-21,SP,c,6,3527108,
2020-04-21,SP,c,1,3527207,
2020-04-21,SP,c,1,3527306,
2020-04-21,SP,c,1,3528007,
2020-04-21,SP,c,0,3528205,
2020-04-21,SP,c,1,3528403,
2020-04-21,SP,c,14,3528502,
2020-04-21,SP,c,8,3529005,
2020-04-21,SP,c,3,3529302,
2020-04-21,SP,c,96,3529401,
2020-04-21,SP,c,1,3529708,
2020-04-21,SP,c,3,3529807,
2020-04-21,SP,c,1,3530102,
2020-04-21,SP,c,6,3530300,
2020-04-21,SP,c,2,3530508,
2020-04-21,SP,c,124,3530607,
2020-04-21,SP,c,9,3530706,
2020-04-21,SP,c,1,3530805,
2020-04-21,SP,c,3,3531100,
2020-04-21,SP,c,11,3531308,
2020-04-21,SP,c,1,3531803,
2020-04-21,SP,c,2,3531902,
2020-04-21,SP,c,4,3532009,
2020-04-21,SP,c,1,3532405,
2020-04-21,SP,c,1,3532603,
2020-04-21,SP,c,2,3533403,
2020-04-21,SP,c,4,3533908,
2020-04-21,SP,c,4,3534302,
2020-04-21,SP,c,321,3534401,
2020-04-21,SP,c,10,3534708,
2020-04-21,SP,c,4,3536208,
2020-04-21,SP,c,9,3536505,
2020-04-21,SP,c,1,3536570,
2020-04-21,SP,c,1,3536703,
2020-04-21,SP,c,1,3536802,
2020-04-21,SP,c,1,3537305,
2020-04-21,SP,c,7,3537602,
2020-04-21,SP,c,2,3537800,
2020-04-21,SP,c,3,3537909,
2020-04-21,SP,c,3,3538006,
2020-04-21,SP,c,2,3538105,
2020-04-21,SP,c,1,3538600,
2020-04-21,SP,c,25,3538709,
2020-04-21,SP,c,3,3538808,
2020-04-21,SP,c,1,3538907,
2020-04-21,SP,c,3,3539400,
2020-04-21,SP,c,28,3539806,
2020-04-21,SP,c,4,3540200,
2020-04-21,SP,c,1,3540408,
2020-04-21,SP,c,2,3540606,
2020-04-21,SP,c,2,3540705,
2020-04-21,SP,c,57,3541000,
2020-04-21,SP,c,2,3541059,
2020-04-21,SP,c,8,3541406,
2020-04-21,SP,c,8,3541505,
2020-04-21,SP,c,3,3541604,
2020-04-21,SP,c,2,3541703,
2020-04-21,SP,c,1,3542008,
2020-04-21,SP,c,1,3542206,
2020-04-21,SP,c,4,3542602,
2020-04-21,SP,c,35,3543303,
2020-04-21,SP,c,84,3543402,
2020-04-21,SP,c,1,3543709,
2020-04-21,SP,c,1,3543808,
2020-04-21,SP,c,14,3543907,
2020-04-21,SP,c,9,3544103,
2020-04-21,SP,c,5,3545209,
2020-04-21,SP,c,6,3545308,
2020-04-21,SP,c,2,3545803,
2020-04-21,SP,c,2,3546009,
2020-04-21,SP,c,6,3546405,
2020-04-21,SP,c,1,3546702,
2020-04-21,SP,c,3,3546801,
2020-04-21,SP,c,2,3546900,
2020-04-21,SP,c,63,3547304,
2020-04-21,SP,c,270,3547809,
2020-04-21,SP,c,1,3547908,
2020-04-21,SP,c,322,3548500,
2020-04-21,SP,c,310,3548708,
2020-04-21,SP,c,110,3548807,
2020-04-21,SP,c,9,3548906,
2020-04-21,SP,c,5,3549102,
2020-04-21,SP,c,2,3549409,
2020-04-21,SP,c,1,3549706,
2020-04-21,SP,c,72,3549805,
2020-04-21,SP,c,138,3549904,
2020-04-21,SP,c,1,3549953,
2020-04-21,SP,c,4,3550100,
2020-04-21,SP,c,3,3550209,
2020-04-21,SP,c,10342,3550308,
2020-04-21,SP,c,1,3550407,
2020-04-21,SP,c,8,3550605,
2020-04-21,SP,c,6,3550704,
2020-04-21,SP,c,59,3551009,
2020-04-21,SP,c,1,3551504,
2020-04-21,SP,c,9,3551702,
2020-04-21,SP,c,56,3552205,
2020-04-21,SP,c,5,3552403,
2020-04-21,SP,c,82,3552502,
2020-04-21,SP,c,124,3552809,
2020-04-21,SP,c,0,3553104,
2020-04-21,SP,c,3,3553401,
2020-04-21,SP,c,1,3553708,
2020-04-21,SP,c,1,3553807,
2020-04-21,SP,c,2,3553906,
2020-04-21,SP,c,7,3554003,
2020-04-21,SP,c,7,3554102,
2020-04-21,SP,c,1,3554409,
2020-04-21,SP,c,2,3555000,
2020-04-21,SP,c,3,3555406,
2020-04-21,SP,c,14,3556206,
2020-04-21,SP,c,10,3556453,
2020-04-21,SP,c,4,3556503,
2020-04-21,SP,c,14,3556701,
2020-04-21,SP,c,1,3556909,
2020-04-21,SP,c,6,3557006,
2020-04-21,SP,c,9,3557105,
2020-04-21,SP,s,15385,35,33.50461
2020-04-21,TO,c,6,1702109,
2020-04-21,TO,c,1,1703867,
2020-04-21,TO,c,1,1707009,
2020-04-21,TO,c,1,1709500,
2020-04-21,TO,c,25,1721000,
2020-04-21,TO,c,1,1716109,
2020-04-21,TO,c,1,1721208,
2020-04-21,TO,s,36,17,2.28882
2020-04-20,AC,c,12,1200013,
2020-04-20,AC,c,1,1200138,
2020-04-20,AC,c,5,1200203,
2020-04-20,AC,c,19,1200385,
2020-04-20,AC,c,1,1200807,
2020-04-20,AC,c,136,1200401,
2020-04-20,AC,c,2,1200450,
2020-04-20,AC,s,176,12,19.95612
2020-04-20,AL,c,1,2700300,
2020-04-20,AL,c,1,2701001,
2020-04-20,AL,c,1,2703007,
2020-04-20,AL,c,8,,
2020-04-20,AL,c,140,2704302,
2020-04-20,AL,c,6,2704708,
2020-04-20,AL,c,2,2705507,
2020-04-20,AL,c,1,2706307,
2020-04-20,AL,c,1,2706901,
2020-04-20,AL,c,1,2707503,
2020-04-20,AL,c,5,2707701,
2020-04-20,AL,c,1,2708709,
2020-04-20,AL,c,1,2708907,
2020-04-20,AL,c,1,2709301,
2020-04-20,AL,c,1,2709400,
2020-04-20,AL,s,171,27,5.12382
2020-04-20,AM,c,1,1300086,
2020-04-20,AM,c,6,1300102,
2020-04-20,AM,c,2,1300300,
2020-04-20,AM,c,1,1300706,
2020-04-20,AM,c,1,1300904,
2020-04-20,AM,c,1,1301001,
2020-04-20,AM,c,6,1301100,
2020-04-20,AM,c,4,1301159,
2020-04-20,AM,c,2,1301209,
2020-04-20,AM,c,24,1301852,
2020-04-20,AM,c,27,1301902,
2020-04-20,AM,c,1,1302207,
2020-04-20,AM,c,1,1302306,
2020-04-20,AM,c,2,1302405,
2020-04-20,AM,c,201,1302504,
2020-04-20,AM,c,1772,1302603,
2020-04-20,AM,c,1,1302702,
2020-04-20,AM,c,22,1302900,
2020-04-20,AM,c,2,1303205,
2020-04-20,AM,c,21,1303403,
2020-04-20,AM,c,11,1303536,
2020-04-20,AM,c,1,1303601,
2020-04-20,AM,c,10,1303700,
2020-04-20,AM,c,0,1303809,
2020-04-20,AM,c,11,1303908,
2020-04-20,AM,c,11,1304062,
2020-04-20,AM,c,5,1304203,
2020-04-20,AM,c,13,1304237,
2020-04-20,AM,s,2160,13,52.11604
2020-04-20,AP,c,7,1600279,
2020-04-20,AP,c,358,1600303,
2020-04-20,AP,c,2,1600402,
2020-04-20,AP,c,5,1600501,
2020-04-20,AP,c,1,1600535,
2020-04-20,AP,c,60,1600600,
2020-04-20,AP,c,2,1600808,
2020-04-20,AP,s,435,16,51.43479
2020-04-20,BA,c,1,2900108,
2020-04-20,BA,c,1,2900355,
2020-04-20,BA,c,1,2900603,
2020-04-20,BA,c,6,2900702,
2020-04-20,BA,c,1,2901106,
2020-04-20,BA,c,1,2902104,
2020-04-20,BA,c,1,2902401,
2020-04-20,BA,c,2,2902708,
2020-04-20,BA,c,1,2902906,
2020-04-20,BA,c,3,2903102,
2020-04-20,BA,c,1,2903201,
2020-04-20,BA,c,1,2903300,
2020-04-20,BA,c,2,2903409,
2020-04-20,BA,c,0,2903904,
2020-04-20,BA,c,8,2904605,
2020-04-20,BA,c,2,2904704,
2020-04-20,BA,c,1,2904902,
2020-04-20,BA,c,1,2905602,
2020-04-20,BA,c,25,2905701,
2020-04-20,BA,c,1,2906006,
2020-04-20,BA,c,5,2906204,
2020-04-20,BA,c,6,2906303,
2020-04-20,BA,c,1,2906501,
2020-04-20,BA,c,1,2906808,
2020-04-20,BA,c,2,2906873,
2020-04-20,BA,c,1,2907301,
2020-04-20,BA,c,4,2907509,
2020-04-20,BA,c,3,2908002,
2020-04-20,BA,c,3,2908408,
2020-04-20,BA,c,1,2908507,
2020-04-20,BA,c,1,2908606,
2020-04-20,BA,c,1,2908903,
2020-04-20,BA,c,3,2909901,
2020-04-20,BA,c,2,2910057,
2020-04-20,BA,c,1,2910701,
2020-04-20,BA,c,13,2910727,
2020-04-20,BA,c,58,2910800,
2020-04-20,BA,c,2,2911006,
2020-04-20,BA,c,1,2911204,
2020-04-20,BA,c,5,2911501,
2020-04-20,BA,c,0,2911709,
2020-04-20,BA,c,4,2912905,
2020-04-20,BA,c,1,2913200,
2020-04-20,BA,c,79,2913606,
2020-04-20,BA,c,10,,
2020-04-20,BA,c,16,2913903,
2020-04-20,BA,c,2,2914000,
2020-04-20,BA,c,1,2914604,
2020-04-20,BA,c,1,2914653,
2020-04-20,BA,c,1,2914703,
2020-04-20,BA,c,53,2914802,
2020-04-20,BA,c,2,2915106,
2020-04-20,BA,c,4,2915205,
2020-04-20,BA,c,6,2915502,
2020-04-20,BA,c,1,2915601,
2020-04-20,BA,c,1,2915700,
2020-04-20,BA,c,1,2916203,
2020-04-20,BA,c,5,2916302,
2020-04-20,BA,c,5,2916401,
2020-04-20,BA,c,1,2916807,
2020-04-20,BA,c,1,2916856,
2020-04-20,BA,c,4,2917102,
2020-04-20,BA,c,1,2917300,
2020-04-20,BA,c,4,2917607,
2020-04-20,BA,c,19,2918001,
2020-04-20,BA,c,7,2918407,
2020-04-20,BA,c,34,2919207,
2020-04-20,BA,c,2,2919553,
2020-04-20,BA,c,1,2921104,
2020-04-20,BA,c,1,2921450,
2020-04-20,BA,c,1,2921609,
2020-04-20,BA,c,1,2921906,
2020-04-20,BA,c,1,2922904,
2020-04-20,BA,c,0,2923308,
2020-04-20,BA,c,1,2923506,
2020-04-20,BA,c,1,2923605,
2020-04-20,BA,c,1,2924702,
2020-04-20,BA,c,1,2925204,
2020-04-20,BA,c,17,2925303,
2020-04-20,BA,c,4,2925501,
2020-04-20,BA,c,1,2926608,
2020-04-20,BA,c,2,2926905,
2020-04-20,BA,c,824,2927408,
2020-04-20,BA,c,7,2927705,
2020-04-20,BA,c,1,2928059,
2020-04-20,BA,c,1,2928109,
2020-04-20,BA,c,2,2928505,
2020-04-20,BA,c,1,2928950,
2020-04-20,BA,c,2,2929206,
2020-04-20,BA,c,1,2930154,
2020-04-20,BA,c,4,2930501,
2020-04-20,BA,c,5,2930709,
2020-04-20,BA,c,3,2931202,
2020-04-20,BA,c,8,2931350,
2020-04-20,BA,c,4,2932309,
2020-04-20,BA,c,2,2932507,
2020-04-20,BA,c,13,2932705,
2020-04-20,BA,c,1,2932804,
2020-04-20,BA,c,3,2932903,
2020-04-20,BA,c,1,2933000,
2020-04-20,BA,c,1,2933208,
2020-04-20,BA,c,20,2933307,
2020-04-20,BA,s,1377,29,9.25835
2020-04-20,CE,c,3,2300150,
2020-04-20,CE,c,1,2300200,
2020-04-20,CE,c,2,2300309,
2020-04-20,CE,c,1,2300507,
2020-04-20,CE,c,1,2300754,
2020-04-20,CE,c,38,2301000,
2020-04-20,CE,c,10,2301109,
2020-04-20,CE,c,3,2301208,
2020-04-20,CE,c,1,2301307,
2020-04-20,CE,c,1,2301851,
2020-04-20,CE,c,1,2301950,
2020-04-20,CE,c,2,2302057,
2020-04-20,CE,c,3,2302107,
2020-04-20,CE,c,5,2302206,
2020-04-20,CE,c,5,2302305,
2020-04-20,CE,c,1,2302602,
2020-04-20,CE,c,7,2302800,
2020-04-20,CE,c,1,2302909,
2020-04-20,CE,c,2,2303006,
2020-04-20,CE,c,1,2303303,
2020-04-20,CE,c,7,2303501,
2020-04-20,CE,c,1,2303600,
2020-04-20,CE,c,89,2303709,
2020-04-20,CE,c,2,2303956,
2020-04-20,CE,c,1,2304004,
2020-04-20,CE,c,3,2304103,
2020-04-20,CE,c,5,2304202,
2020-04-20,CE,c,1,2304236,
2020-04-20,CE,c,30,2304285,
2020-04-20,CE,c,1,2304301,
2020-04-20,CE,c,2840,2304400,
2020-04-20,CE,c,1,2304459,
2020-04-20,CE,c,1,2304657,
2020-04-20,CE,c,1,2304707,
2020-04-20,CE,c,1,2304905,
2020-04-20,CE,c,1,2304954,
2020-04-20,CE,c,1,2305001,
2020-04-20,CE,c,1,2305209,
2020-04-20,CE,c,18,2305233,
2020-04-20,CE,c,1,2305266,
2020-04-20,CE,c,1,2305332,
2020-04-20,CE,c,1,2305357,
2020-04-20,CE,c,3,2305407,
2020-04-20,CE,c,9,2305506,
2020-04-20,CE,c,82,,
2020-04-20,CE,c,3,2305605,
2020-04-20,CE,c,2,2305654,
2020-04-20,CE,c,2,2305902,
2020-04-20,CE,c,1,2306207,
2020-04-20,CE,c,6,2306256,
2020-04-20,CE,c,1,2306306,
2020-04-20,CE,c,5,2306405,
2020-04-20,CE,c,1,2306504,
2020-04-20,CE,c,1,2306553,
2020-04-20,CE,c,1,2306702,
2020-04-20,CE,c,10,2306900,
2020-04-20,CE,c,3,2307007,
2020-04-20,CE,c,1,2307106,
2020-04-20,CE,c,5,2307304,
2020-04-20,CE,c,1,2307502,
2020-04-20,CE,c,6,2307601,
2020-04-20,CE,c,79,2307650,
2020-04-20,CE,c,18,2307700,
2020-04-20,CE,c,1,2308005,
2020-04-20,CE,c,1,2308104,
2020-04-20,CE,c,1,2308302,
2020-04-20,CE,c,5,2308500,
2020-04-20,CE,c,1,2309102,
2020-04-20,CE,c,2,2309409,
2020-04-20,CE,c,5,2309607,
2020-04-20,CE,c,12,2309706,
2020-04-20,CE,c,1,2310209,
2020-04-20,CE,c,3,2310506,
2020-04-20,CE,c,2,2310704,
2020-04-20,CE,c,1,2310803,
2020-04-20,CE,c,3,2310852,
2020-04-20,CE,c,1,2311108,
2020-04-20,CE,c,1,2311231,
2020-04-20,CE,c,1,2311264,
2020-04-20,CE,c,18,2311306,
2020-04-20,CE,c,5,2311405,
2020-04-20,CE,c,2,2311504,
2020-04-20,CE,c,5,2311603,
2020-04-20,CE,c,1,2311702,
2020-04-20,CE,c,7,2311801,
2020-04-20,CE,c,1,2311959,
2020-04-20,CE,c,3,2312007,
2020-04-20,CE,c,3,2312205,
2020-04-20,CE,c,5,2312403,
2020-04-20,CE,c,3,2312601,
2020-04-20,CE,c,4,2312700,
2020-04-20,CE,c,1,2312809,
2020-04-20,CE,c,29,2312908,
2020-04-20,CE,c,4,2313104,
2020-04-20,CE,c,4,2313302,
2020-04-20,CE,c,4,2313401,
2020-04-20,CE,c,2,2313500,
2020-04-20,CE,c,1,2313559,
2020-04-20,CE,c,1,2313906,
2020-04-20,CE,c,3,2314003,
2020-04-20,CE,c,1,2314102,
2020-04-20,CE,s,3485,23,38.16218
2020-04-20,DF,c,817,5300108,
2020-04-20,DF,c,58,,
2020-04-20,DF,s,875,53,29.01898
2020-04-20,ES,c,2,3200102,
2020-04-20,ES,c,14,3200300,
2020-04-20,ES,c,0,3200359,
2020-04-20,ES,c,7,3200409,
2020-04-20,ES,c,1,3200508,
2020-04-20,ES,c,8,3200607,
2020-04-20,ES,c,1,3201001,
2020-04-20,ES,c,5,3201100,
2020-04-20,ES,c,1,3201159,
2020-04-20,ES,c,8,3201209,
2020-04-20,ES,c,121,3201308,
2020-04-20,ES,c,2,3201407,
2020-04-20,ES,c,17,3201506,
2020-04-20,ES,c,7,3202207,
2020-04-20,ES,c,10,3202405,
2020-04-20,ES,c,2,3202504,
2020-04-20,ES,c,48,,
2020-04-20,ES,c,2,3202801,
2020-04-20,ES,c,1,3203106,
2020-04-20,ES,c,2,3203130,
2020-04-20,ES,c,23,3203205,
2020-04-20,ES,c,3,3203908,
2020-04-20,ES,c,1,3204054,
2020-04-20,ES,c,1,3204203,
2020-04-20,ES,c,3,3204302,
2020-04-20,ES,c,2,3204401,
2020-04-20,ES,c,1,3204500,
2020-04-20,ES,c,3,3204559,
2020-04-20,ES,c,4,3204609,
2020-04-20,ES,c,2,3204708,
2020-04-20,ES,c,1,3204807,
2020-04-20,ES,c,12,3204906,
2020-04-20,ES,c,2,3204955,
2020-04-20,ES,c,288,3205002,
2020-04-20,ES,c,2,3205010,
2020-04-20,ES,c,5,3205069,
2020-04-20,ES,c,12,3205101,
2020-04-20,ES,c,1,3205176,
2020-04-20,ES,c,322,3205200,
2020-04-20,ES,c,265,3205309,
2020-04-20,ES,s,1212,32,30.15938
2020-04-20,GO,c,3,5200258,
2020-04-20,GO,c,1,5200506,
2020-04-20,GO,c,34,5201108,
2020-04-20,GO,c,1,5201207,
2020-04-20,GO,c,12,5201405,
2020-04-20,GO,c,1,5201801,
2020-04-20,GO,c,1,5203302,
2020-04-20,GO,c,1,5203500,
2020-04-20,GO,c,1,5204508,
2020-04-20,GO,c,1,5204607,
2020-04-20,GO,c,1,5205000,
2020-04-20,GO,c,1,5205109,
2020-04-20,GO,c,2,5205406,
2020-04-20,GO,c,4,5205497,
2020-04-20,GO,c,1,5207535,
2020-04-20,GO,c,4,5208004,
2020-04-20,GO,c,1,5208509,
2020-04-20,GO,c,24,5208608,
2020-04-20,GO,c,230,5208707,
2020-04-20,GO,c,1,5208806,
2020-04-20,GO,c,1,5209101,
2020-04-20,GO,c,1,5209200,
2020-04-20,GO,c,0,5209705,
2020-04-20,GO,c,0,,
2020-04-20,GO,c,1,5210000,
2020-04-20,GO,c,2,5210604,
2020-04-20,GO,c,8,5211503,
2020-04-20,GO,c,4,5211909,
2020-04-20,GO,c,10,5212501,
2020-04-20,GO,c,1,5213756,
2020-04-20,GO,c,0,5213806,
2020-04-20,GO,c,1,5214507,
2020-04-20,GO,c,1,5214861,
2020-04-20,GO,c,1,5215009,
2020-04-20,GO,c,1,5216304,
2020-04-20,GO,c,1,5216403,
2020-04-20,GO,c,0,5217302,
2020-04-20,GO,c,3,5217401,
2020-04-20,GO,c,1,5217609,
2020-04-20,GO,c,5,5218391,
2020-04-20,GO,c,4,5218607,
2020-04-20,GO,c,13,5218805,
2020-04-20,GO,c,1,5219753,
2020-04-20,GO,c,2,5220108,
2020-04-20,GO,c,2,5220454,
2020-04-20,GO,c,1,5220603,
2020-04-20,GO,c,5,5221403,
2020-04-20,GO,c,0,5221601,
2020-04-20,GO,c,7,5221858,
2020-04-20,GO,c,1,5222005,
2020-04-20,GO,s,403,52,5.74209
2020-04-20,MA,c,2,2100055,
2020-04-20,MA,c,1,2100204,
2020-04-20,MA,c,1,2100402,
2020-04-20,MA,c,1,2100709,
2020-04-20,MA,c,3,2101004,
2020-04-20,MA,c,6,2101202,
2020-04-20,MA,c,1,2101251,
2020-04-20,MA,c,4,2101400,
2020-04-20,MA,c,1,2101707,
2020-04-20,MA,c,1,2102374,
2020-04-20,MA,c,1,2102408,
2020-04-20,MA,c,1,2102705,
2020-04-20,MA,c,7,2103000,
2020-04-20,MA,c,1,2103208,
2020-04-20,MA,c,2,2103505,
2020-04-20,MA,c,1,2103703,
2020-04-20,MA,c,1,2103752,
2020-04-20,MA,c,1,2104677,
2020-04-20,MA,c,0,2105104,
2020-04-20,MA,c,47,2105302,
2020-04-20,MA,c,0,2105401,
2020-04-20,MA,c,1,2105658,
2020-04-20,MA,c,3,2106508,
2020-04-20,MA,c,1,2106672,
2020-04-20,MA,c,2,2106755,
2020-04-20,MA,c,0,2106805,
2020-04-20,MA,c,1,2107100,
2020-04-20,MA,c,45,2107506,
2020-04-20,MA,c,5,2109452,
2020-04-20,MA,c,1,2109601,
2020-04-20,MA,c,1,2109908,
2020-04-20,MA,c,5,2110203,
2020-04-20,MA,c,1,2110401,
2020-04-20,MA,c,105,2111201,
2020-04-20,MA,c,1132,2111300,
2020-04-20,MA,c,9,2112209,
2020-04-20,MA,c,1,2112233,
2020-04-20,MA,c,1,2112308,
2020-04-20,MA,c,3,2112605,
2020-04-20,MA,c,1,2112704,
2020-04-20,MA,c,2,2112803,
2020-04-20,MA,c,3,2112902,
2020-04-20,MA,c,1,2113009,
2020-04-20,MA,c,3,2114007,
2020-04-20,MA,s,1396,21,19.73094
2020-04-20,MG,c,1,3100203,
2020-04-20,MG,c,2,3101607,
2020-04-20,MG,c,2,3101706,
2020-04-20,MG,c,1,3101805,
2020-04-20,MG,c,7,3103504,
2020-04-20,MG,c,3,3104007,
2020-04-20,MG,c,1,3104106,
2020-04-20,MG,c,7,3104205,
2020-04-20,MG,c,3,3105608,
2020-04-20,MG,c,1,3106101,
2020-04-20,MG,c,460,3106200,
2020-04-20,MG,c,10,3106705,
2020-04-20,MG,c,6,3107109,
2020-04-20,MG,c,1,3107406,
2020-04-20,MG,c,1,3108107,
2020-04-20,MG,c,2,3108305,
2020-04-20,MG,c,1,3108404,
2020-04-20,MG,c,1,3110004,
2020-04-20,MG,c,2,3110509,
2020-04-20,MG,c,7,3110608,
2020-04-20,MG,c,1,3110707,
2020-04-20,MG,c,3,3111200,
2020-04-20,MG,c,1,3111507,
2020-04-20,MG,c,1,3111606,
2020-04-20,MG,c,1,3112802,
2020-04-20,MG,c,1,3113305,
2020-04-20,MG,c,1,3113701,
2020-04-20,MG,c,1,3113909,
2020-04-20,MG,c,2,3114204,
2020-04-20,MG,c,3,3115300,
2020-04-20,MG,c,1,3115805,
2020-04-20,MG,c,2,3117306,
2020-04-20,MG,c,11,3118304,
2020-04-20,MG,c,36,3118601,
2020-04-20,MG,c,2,3119302,
2020-04-20,MG,c,6,3119401,
2020-04-20,MG,c,1,3120904,
2020-04-20,MG,c,1,3121902,
2020-04-20,MG,c,39,3122306,
2020-04-20,MG,c,1,3124104,
2020-04-20,MG,c,2,3124203,
2020-04-20,MG,c,1,3124302,
2020-04-20,MG,c,16,3125101,
2020-04-20,MG,c,3,3125903,
2020-04-20,MG,c,2,3126109,
2020-04-20,MG,c,2,3127107,
2020-04-20,MG,c,3,3127388,
2020-04-20,MG,c,8,3127701,
2020-04-20,MG,c,1,3128303,
2020-04-20,MG,c,2,3128709,
2020-04-20,MG,c,1,3128907,
2020-04-20,MG,c,4,3129806,
2020-04-20,MG,c,12,,
2020-04-20,MG,c,2,3131158,
2020-04-20,MG,c,8,3131307,
2020-04-20,MG,c,1,3131505,
2020-04-20,MG,c,6,3131703,
2020-04-20,MG,c,1,3132206,
2020-04-20,MG,c,2,3132404,
2020-04-20,MG,c,4,3133105,
2020-04-20,MG,c,1,3133303,
2020-04-20,MG,c,3,3133501,
2020-04-20,MG,c,1,3133600,
2020-04-20,MG,c,1,3133808,
2020-04-20,MG,c,1,3134202,
2020-04-20,MG,c,1,3134608,
2020-04-20,MG,c,3,3135100,
2020-04-20,MG,c,1,3135407,
2020-04-20,MG,c,1,3136207,
2020-04-20,MG,c,95,3136702,
2020-04-20,MG,c,14,3137205,
2020-04-20,MG,c,3,3137601,
2020-04-20,MG,c,6,3138203,
2020-04-20,MG,c,1,3138401,
2020-04-20,MG,c,2,3139003,
2020-04-20,MG,c,3,3139409,
2020-04-20,MG,c,9,3140001,
2020-04-20,MG,c,1,3140159,
2020-04-20,MG,c,1,3140308,
2020-04-20,MG,c,0,3140803,
2020-04-20,MG,c,1,3141108,
2020-04-20,MG,c,1,3142908,
2020-04-20,MG,c,5,3143104,
2020-04-20,MG,c,5,3143302,
2020-04-20,MG,c,3,3143807,
2020-04-20,MG,c,5,3143906,
2020-04-20,MG,c,2,3144300,
2020-04-20,MG,c,1,3144508,
2020-04-20,MG,c,45,3144805,
2020-04-20,MG,c,1,3145208,
2020-04-20,MG,c,1,3145307,
2020-04-20,MG,c,1,3146008,
2020-04-20,MG,c,8,3147006,
2020-04-20,MG,c,5,3147105,
2020-04-20,MG,c,4,3147303,
2020-04-20,MG,c,1,3147907,
2020-04-20,MG,c,12,3148004,
2020-04-20,MG,c,9,3148103,
2020-04-20,MG,c,1,3149903,
2020-04-20,MG,c,1,3151107,
2020-04-20,MG,c,2,3151206,
2020-04-20,MG,c,2,3151503,
2020-04-20,MG,c,8,3151800,
2020-04-20,MG,c,1,3152303,
2020-04-20,MG,c,21,3152501,
2020-04-20,MG,c,2,3154606,
2020-04-20,MG,c,10,3156700,
2020-04-20,MG,c,5,3157807,
2020-04-20,MG,c,1,3158003,
2020-04-20,MG,c,2,3158953,
2020-04-20,MG,c,3,3160405,
2020-04-20,MG,c,1,3160702,
2020-04-20,MG,c,1,3160900,
2020-04-20,MG,c,2,3162104,
2020-04-20,MG,c,4,3162500,
2020-04-20,MG,c,1,3162906,
2020-04-20,MG,c,2,3162955,
2020-04-20,MG,c,2,3163706,
2020-04-20,MG,c,2,3164704,
2020-04-20,MG,c,2,3165107,
2020-04-20,MG,c,1,3165537,
2020-04-20,MG,c,4,3165578,
2020-04-20,MG,c,1,3166808,
2020-04-20,MG,c,6,3167202,
2020-04-20,MG,c,1,3167707,
2020-04-20,MG,c,8,3168705,
2020-04-20,MG,c,3,3169109,
2020-04-20,MG,c,2,3169406,
2020-04-20,MG,c,4,3169901,
2020-04-20,MG,c,23,3170107,
2020-04-20,MG,c,71,3170206,
2020-04-20,MG,c,2,3170404,
2020-04-20,MG,c,11,3170701,
2020-04-20,MG,c,1,3170909,
2020-04-20,MG,c,2,3171006,
2020-04-20,MG,c,0,3171204,
2020-04-20,MG,c,0,3171303,
2020-04-20,MG,s,1189,31,5.61676
2020-04-20,MS,c,1,5000252,
2020-04-20,MS,c,1,5001904,
2020-04-20,MS,c,6,5002001,
2020-04-20,MS,c,89,5002704,
2020-04-20,MS,c,8,5002951,
2020-04-20,MS,c,2,5003207,
2020-04-20,MS,c,1,5003306,
2020-04-20,MS,c,11,5003702,
2020-04-20,MS,c,1,5005202,
2020-04-20,MS,c,1,5005608,
2020-04-20,MS,c,2,5005681,
2020-04-20,MS,c,1,5005707,
2020-04-20,MS,c,11,5006200,
2020-04-20,MS,c,1,5006275,
2020-04-20,MS,c,2,5006309,
2020-04-20,MS,c,1,5006606,
2020-04-20,MS,c,1,5007406,
2020-04-20,MS,c,1,5007802,
2020-04-20,MS,c,1,5007901,
2020-04-20,MS,c,11,5007935,
2020-04-20,MS,c,18,5008305,
2020-04-20,MS,s,171,50,6.15332
2020-04-20,MT,c,1,5100250,
2020-04-20,MT,c,2,5101407,
2020-04-20,MT,c,3,5101803,
2020-04-20,MT,c,4,5102504,
2020-04-20,MT,c,1,5102637,
2020-04-20,MT,c,1,5102702,
2020-04-20,MT,c,0,5103007,
2020-04-20,MT,c,1,5103361,
2020-04-20,MT,c,96,5103403,
2020-04-20,MT,c,4,,
2020-04-20,MT,c,1,5104526,
2020-04-20,MT,c,1,5105234,
2020-04-20,MT,c,1,5105259,
2020-04-20,MT,c,1,5105622,
2020-04-20,MT,c,1,5108956,
2020-04-20,MT,c,1,5106224,
2020-04-20,MT,c,1,5106752,
2020-04-20,MT,c,4,5107040,
2020-04-20,MT,c,24,5107602,
2020-04-20,MT,c,4,5107107,
2020-04-20,MT,c,13,5107909,
2020-04-20,MT,c,5,5107958,
2020-04-20,MT,c,1,5108303,
2020-04-20,MT,c,9,5108402,
2020-04-20,MT,c,1,5105507,
2020-04-20,MT,s,181,51,5.19448
2020-04-20,PA,c,6,1500107,
2020-04-20,PA,c,1,1500206,
2020-04-20,PA,c,1,1500305,
2020-04-20,PA,c,6,1500602,
2020-04-20,PA,c,88,1500800,
2020-04-20,PA,c,1,1500909,
2020-04-20,PA,c,5,1501303,
2020-04-20,PA,c,610,1501402,
2020-04-20,PA,c,8,1501501,
2020-04-20,PA,c,5,1501709,
2020-04-20,PA,c,3,1501808,
2020-04-20,PA,c,2,1501907,
2020-04-20,PA,c,1,1502004,
2020-04-20,PA,c,2,1502103,
